order_id,order_date,customer_id,region,category,product_name,channel,quantity,unit_price,discount_amount,payment_method,is_returned
ORD-000284,2026-01-09,CUST-0284,대구,스포츠,운동밴드,mobile,4,59000,0,bank_transfer,false
ORD-000285,2026-01-09,CUST-0366,서울,스포츠,러닝벨트,web,5,12000,0,point,false
ORD-000286,2026-01-09,CUST-0055,서울,도서,네트워크실습,web,4,22000,0,point,false
ORD-000287,2026-01-09,CUST-0096,대구,생활용품,책상조명,mobile,1,23000,0,coupon,false
ORD-000288,2026-01-09,CUST-0306,광주,전자기기,무선이어폰,mobile,3,25000,2000,coupon,false
ORD-000289,2026-01-09,CUST-0464,경기,전자기기,마우스,store,4,150000,0,bank_transfer,true
ORD-000290,2026-01-09,CUST-0138,대구,스포츠,러닝벨트,web,2,24000,0,card,false
ORD-000291,2026-01-09,CUST-0401,서울,도서,네트워크실습,mobile,4,28000,0,point,false
ORD-000292,2026-01-09,CUST-0156,서울,도서,네트워크실습,mobile,4,22000,0,point,false
ORD-000293,2026-01-09,CUST-0418,인천,식품,비타민음료,store,4,18000,0,bank_transfer,false
ORD-000294,2026-01-09,CUST-0494,대구,패션,자켓,mobile,4,49000,0,point,false
ORD-000295,2026-01-09,CUST-0419,인천,스포츠,러닝벨트,mobile,3,24000,1000,point,false
ORD-000296,2026-01-09,CUST-0350,인천,전자기기,USB허브,store,5,45000,2000,card,false
ORD-000297,2026-01-09,CUST-0420,인천,스포츠,러닝벨트,mobile,4,24000,0,coupon,false
ORD-000298,2026-01-09,CUST-0367,대구,도서,보안개론,mobile,3,22000,5000,card,false
ORD-000299,2026-01-09,CUST-0279,서울,생활용품,청소도구,mobile,5,37000,2000,card,false
ORD-000300,2026-01-10,CUST-0331,대전,도서,보안개론,store,5,22000,0,coupon,true
ORD-000301,2026-01-10,CUST-0114,광주,패션,가방,store,1,19000,0,bank_transfer,false
ORD-000302,2026-01-10,CUST-0354,광주,생활용품,책상조명,web,4,37000,5000,point,true
ORD-000303,2026-01-10,CUST-0060,인천,전자기기,모니터,store,3,25000,1000,bank_transfer,false
ORD-000304,2026-01-10,CUST-0248,부산,패션,자켓,mobile,4,89000,0,card,true
ORD-000305,2026-01-10,CUST-0415,대전,생활용품,청소도구,web,1,23000,0,card,false
ORD-000306,2026-01-10,CUST-0283,경기,패션,티셔츠,mobile,2,49000,2000,coupon,false
ORD-000307,2026-01-10,CUST-0203,서울,생활용품,텀블러,store,2,37000,0,bank_transfer,false
ORD-000308,2026-01-10,CUST-0106,부산,생활용품,청소도구,store,1,37000,5000,card,false
ORD-000309,2026-01-10,CUST-0235,서울,식품,커피,mobile,3,11000,0,coupon,false
ORD-000310,2026-01-10,CUST-0059,부산,식품,견과류,mobile,5,26000,1000,coupon,true
ORD-000311,2026-01-10,CUST-0345,경기,식품,간편식,mobile,5,18000,2000,card,false
ORD-000312,2026-01-10,CUST-0262,대구,도서,보안개론,mobile,2,15000,0,bank_transfer,false
ORD-000313,2026-01-10,CUST-0356,대전,식품,비타민음료,web,2,26000,1000,bank_transfer,true
ORD-000314,2026-01-10,CUST-0318,서울,생활용품,책상조명,mobile,2,15000,0,card,false
ORD-000315,2026-01-10,CUST-0335,대구,생활용품,텀블러,mobile,4,15000,2000,coupon,true
ORD-000316,2026-01-10,CUST-0016,인천,생활용품,청소도구,web,2,37000,0,point,true
ORD-000317,2026-01-10,CUST-0400,대구,전자기기,마우스,store,5,45000,0,coupon,false
ORD-000318,2026-01-10,CUST-0278,인천,식품,커피,web,3,6000,2000,coupon,false
ORD-000319,2026-01-10,CUST-0153,인천,식품,간편식,web,1,26000,5000,coupon,false
ORD-000320,2026-01-10,CUST-0108,인천,패션,자켓,store,4,19000,0,point,false
ORD-000321,2026-01-10,CUST-0417,경기,스포츠,러닝벨트,web,5,24000,0,point,false
ORD-000322,2026-01-10,CUST-0149,광주,식품,견과류,mobile,3,11000,5000,card,false
ORD-000323,2026-01-11,CUST-0128,경기,생활용품,수납박스,store,2,23000,5000,point,false
ORD-000324,2026-01-11,CUST-0322,대구,도서,네트워크실습,mobile,2,35000,2000,coupon,false
ORD-000325,2026-01-11,CUST-0356,부산,전자기기,무선이어폰,mobile,5,150000,5000,coupon,false
ORD-000326,2026-01-11,CUST-0436,서울,패션,티셔츠,store,4,19000,5000,coupon,false
ORD-000327,2026-01-11,CUST-0425,부산,도서,네트워크실습,mobile,4,22000,0,bank_transfer,false
ORD-000328,2026-01-11,CUST-0321,인천,식품,비타민음료,mobile,1,18000,0,card,false
ORD-000329,2026-01-11,CUST-0104,대전,전자기기,키보드,web,4,150000,0,point,false
ORD-000330,2026-01-11,CUST-0191,대전,도서,보안개론,store,3,15000,0,bank_transfer,false
ORD-000331,2026-01-11,CUST-0361,서울,전자기기,모니터,web,2,79000,1000,bank_transfer,false
ORD-000332,2026-01-11,CUST-0349,대구,생활용품,수납박스,web,5,15000,0,card,true
ORD-000333,2026-01-11,CUST-0245,서울,스포츠,운동밴드,web,4,12000,5000,coupon,false
ORD-000334,2026-01-11,CUST-0071,대구,전자기기,무선이어폰,web,3,25000,0,bank_transfer,false
ORD-000335,2026-01-11,CUST-0226,부산,전자기기,USB허브,store,1,320000,2000,bank_transfer,false
ORD-000336,2026-01-11,CUST-0441,경기,스포츠,덤벨,web,5,59000,5000,card,false
ORD-000337,2026-01-11,CUST-0406,경기,도서,클라우드입문,web,3,35000,1000,point,false
ORD-000338,2026-01-11,CUST-0370,광주,스포츠,요가매트,mobile,5,24000,2000,card,true
ORD-000339,2026-01-11,CUST-0097,대전,스포츠,운동밴드,mobile,5,24000,2000,point,true
ORD-000340,2026-01-11,CUST-0124,대구,스포츠,요가매트,store,4,24000,1000,card,false
ORD-000341,2026-01-11,CUST-0441,인천,식품,커피,store,3,18000,0,coupon,false
ORD-000342,2026-01-11,CUST-0035,서울,패션,운동화,mobile,1,129000,0,bank_transfer,true
ORD-000343,2026-01-11,CUST-0393,대구,전자기기,무선이어폰,mobile,5,150000,0,coupon,true
ORD-000344,2026-01-11,CUST-0043,부산,전자기기,USB허브,web,5,320000,0,bank_transfer,false
ORD-000345,2026-01-11,CUST-0159,대전,도서,보안개론,mobile,5,35000,5000,bank_transfer,false
ORD-000346,2026-01-11,CUST-0314,광주,전자기기,키보드,web,4,25000,0,point,false
ORD-000347,2026-01-12,CUST-0360,서울,스포츠,덤벨,web,1,12000,5000,coupon,false
ORD-000348,2026-01-12,CUST-0376,서울,패션,자켓,web,3,49000,0,point,false
ORD-000349,2026-01-12,CUST-0322,서울,생활용품,책상조명,mobile,3,9000,5000,coupon,true
ORD-000350,2026-01-12,CUST-0189,경기,식품,견과류,mobile,4,6000,2000,card,false
ORD-000351,2026-01-12,CUST-0440,인천,식품,커피,web,5,11000,0,bank_transfer,false
ORD-000352,2026-01-12,CUST-0477,인천,전자기기,모니터,web,4,79000,0,coupon,false
ORD-000353,2026-01-12,CUST-0139,인천,도서,보안개론,web,4,22000,5000,point,false
ORD-000354,2026-01-12,CUST-0024,대구,전자기기,USB허브,web,2,25000,0,coupon,true
ORD-000355,2026-01-12,CUST-0005,부산,패션,자켓,web,1,89000,2000,point,false
ORD-000356,2026-01-12,CUST-0498,대구,식품,견과류,web,4,11000,0,bank_transfer,true
ORD-000357,2026-01-12,CUST-0178,대전,도서,클라우드입문,store,1,35000,0,card,true
ORD-000358,2026-01-12,CUST-0272,경기,패션,티셔츠,mobile,3,129000,0,coupon,false
ORD-000359,2026-01-12,CUST-0460,인천,전자기기,키보드,store,1,79000,0,coupon,false
ORD-000360,2026-01-12,CUST-0259,경기,스포츠,운동밴드,store,1,59000,2000,coupon,false
ORD-000361,2026-01-12,CUST-0122,부산,전자기기,USB허브,mobile,1,320000,1000,point,false
ORD-000362,2026-01-12,CUST-0039,경기,생활용품,책상조명,web,4,23000,0,card,false
ORD-000363,2026-01-12,CUST-0209,서울,도서,클라우드입문,store,4,22000,1000,point,false
ORD-000364,2026-01-12,CUST-0047,경기,도서,네트워크실습,store,4,28000,0,point,false
ORD-000365,2026-01-12,CUST-0365,경기,스포츠,요가매트,mobile,3,24000,0,coupon,false
ORD-000366,2026-01-12,CUST-0488,대구,식품,커피,mobile,3,18000,0,bank_transfer,false
ORD-000367,2026-01-12,CUST-0032,인천,전자기기,모니터,web,2,25000,0,bank_transfer,false
ORD-000368,2026-01-12,CUST-0133,인천,도서,네트워크실습,web,1,28000,2000,card,true
ORD-000369,2026-01-12,CUST-0063,서울,전자기기,키보드,mobile,2,150000,0,card,false
ORD-000370,2026-01-12,CUST-0350,대구,도서,네트워크실습,web,4,35000,0,point,false
ORD-000371,2026-01-12,CUST-0018,광주,도서,파이썬기초,store,3,28000,1000,bank_transfer,false
ORD-000372,2026-01-12,CUST-0032,서울,스포츠,운동밴드,mobile,4,59000,2000,coupon,false
ORD-000373,2026-01-12,CUST-0407,서울,도서,네트워크실습,mobile,5,22000,0,point,true
ORD-000374,2026-01-12,CUST-0199,부산,생활용품,청소도구,web,5,23000,2000,card,false
ORD-000375,2026-01-12,CUST-0272,부산,패션,운동화,store,3,19000,0,bank_transfer,false
ORD-000376,2026-01-12,CUST-0418,인천,도서,클라우드입문,store,2,22000,0,card,true
ORD-000377,2026-01-12,CUST-0304,부산,도서,네트워크실습,store,2,28000,0,point,false
ORD-000378,2026-01-12,CUST-0289,경기,식품,커피,mobile,5,18000,2000,point,false
ORD-000379,2026-01-12,CUST-0309,경기,도서,네트워크실습,web,1,15000,0,coupon,false
ORD-000380,2026-01-12,CUST-0368,경기,전자기기,마우스,mobile,2,320000,0,card,false
ORD-000381,2026-01-12,CUST-0441,부산,전자기기,키보드,web,2,320000,0,point,true
ORD-000382,2026-01-12,CUST-0070,경기,스포츠,러닝벨트,store,3,12000,0,coupon,false
ORD-000383,2026-01-12,CUST-0356,광주,스포츠,러닝벨트,mobile,2,39000,5000,bank_transfer,true
ORD-000384,2026-01-12,CUST-0066,경기,스포츠,덤벨,store,3,59000,5000,card,false
ORD-000385,2026-01-12,CUST-0472,인천,스포츠,러닝벨트,store,2,12000,2000,bank_transfer,false
ORD-000386,2026-01-12,CUST-0122,부산,스포츠,요가매트,mobile,2,59000,0,bank_transfer,false
ORD-000387,2026-01-12,CUST-0108,경기,스포츠,요가매트,store,4,39000,0,card,false
ORD-000388,2026-01-13,CUST-0376,대구,패션,티셔츠,web,1,19000,1000,coupon,false
ORD-000389,2026-01-13,CUST-0425,대구,생활용품,청소도구,store,5,23000,1000,bank_transfer,false
ORD-000390,2026-01-13,CUST-0164,부산,도서,네트워크실습,web,1,15000,0,card,false
ORD-000391,2026-01-13,CUST-0281,서울,패션,운동화,mobile,2,129000,5000,coupon,false
ORD-000392,2026-01-13,CUST-0081,서울,스포츠,요가매트,web,2,59000,2000,point,false
ORD-000393,2026-01-13,CUST-0136,대전,도서,파이썬기초,mobile,5,35000,5000,point,true
ORD-000394,2026-01-13,CUST-0431,대구,도서,클라우드입문,web,4,15000,2000,card,true
ORD-000395,2026-01-13,CUST-0246,경기,패션,티셔츠,web,1,129000,0,card,true
ORD-000396,2026-01-13,CUST-0158,인천,도서,파이썬기초,mobile,1,28000,1000,coupon,false
ORD-000397,2026-01-13,CUST-0190,대구,생활용품,책상조명,mobile,5,9000,1000,bank_transfer,false
ORD-000398,2026-01-13,CUST-0116,인천,생활용품,수납박스,mobile,4,23000,1000,card,false
ORD-000399,2026-01-13,CUST-0498,인천,도서,클라우드입문,store,3,15000,2000,bank_transfer,false
ORD-000400,2026-01-13,CUST-0352,인천,식품,커피,mobile,5,26000,1000,bank_transfer,true
ORD-000401,2026-01-13,CUST-0258,광주,생활용품,책상조명,store,4,9000,5000,bank_transfer,false
ORD-000402,2026-01-13,CUST-0065,서울,전자기기,모니터,mobile,2,45000,0,card,false
ORD-000403,2026-01-13,CUST-0164,대전,스포츠,러닝벨트,web,2,24000,2000,card,false
ORD-000404,2026-01-13,CUST-0470,인천,생활용품,청소도구,web,3,23000,2000,coupon,false
ORD-000405,2026-01-13,CUST-0299,인천,전자기기,모니터,web,2,45000,2000,card,true
ORD-000406,2026-01-13,CUST-0136,대구,식품,커피,store,5,18000,0,coupon,false
ORD-000407,2026-01-13,CUST-0074,광주,식품,비타민음료,store,2,6000,0,coupon,false
ORD-000408,2026-01-13,CUST-0472,부산,전자기기,모니터,mobile,2,79000,0,card,false
ORD-000409,2026-01-13,CUST-0498,인천,패션,자켓,web,3,89000,1000,bank_transfer,false
ORD-000410,2026-01-13,CUST-0310,대전,패션,가방,web,3,89000,5000,bank_transfer,false
ORD-000411,2026-01-13,CUST-0421,서울,생활용품,텀블러,store,4,37000,2000,bank_transfer,false
ORD-000412,2026-01-13,CUST-0451,광주,전자기기,마우스,web,4,320000,0,bank_transfer,true
ORD-000413,2026-01-13,CUST-0026,부산,도서,파이썬기초,store,2,15000,0,bank_transfer,false
ORD-000414,2026-01-13,CUST-0349,서울,패션,자켓,web,5,129000,1000,point,false
ORD-000415,2026-01-13,CUST-0180,부산,생활용품,청소도구,web,4,15000,2000,point,true
ORD-000416,2026-01-13,CUST-0084,인천,스포츠,요가매트,store,1,39000,1000,bank_transfer,false
ORD-000417,2026-01-13,CUST-0263,서울,도서,파이썬기초,store,3,22000,5000,card,false
ORD-000418,2026-01-13,CUST-0130,광주,생활용품,텀블러,mobile,5,15000,0,point,false
ORD-000419,2026-01-14,CUST-0155,대전,생활용품,책상조명,store,3,37000,0,coupon,false
ORD-000420,2026-01-14,CUST-0288,대전,식품,커피,store,5,6000,5000,point,false
ORD-000421,2026-01-14,CUST-0328,부산,패션,티셔츠,mobile,1,129000,0,point,false
ORD-000422,2026-01-14,CUST-0461,서울,스포츠,운동밴드,store,2,24000,2000,coupon,false
ORD-000423,2026-01-14,CUST-0152,부산,스포츠,운동밴드,mobile,1,24000,5000,coupon,false
ORD-000424,2026-01-14,CUST-0352,광주,생활용품,수납박스,store,3,15000,5000,coupon,false
ORD-000425,2026-01-14,CUST-0093,부산,스포츠,운동밴드,web,2,39000,5000,coupon,true
ORD-000426,2026-01-14,CUST-0114,부산,도서,보안개론,web,3,22000,5000,point,false
ORD-000427,2026-01-14,CUST-0238,인천,생활용품,책상조명,web,3,23000,2000,coupon,false
ORD-000428,2026-01-14,CUST-0456,경기,전자기기,USB허브,store,5,320000,0,card,false
ORD-000429,2026-01-14,CUST-0071,경기,스포츠,러닝벨트,mobile,4,39000,0,coupon,false
ORD-000430,2026-01-14,CUST-0399,서울,식품,비타민음료,mobile,3,11000,5000,point,false
ORD-000431,2026-01-14,CUST-0141,경기,스포츠,덤벨,web,1,39000,0,bank_transfer,false
ORD-000432,2026-01-14,CUST-0207,대구,생활용품,수납박스,mobile,5,15000,1000,coupon,false
ORD-000433,2026-01-14,CUST-0487,서울,전자기기,무선이어폰,mobile,2,320000,5000,bank_transfer,false
ORD-000434,2026-01-14,CUST-0160,경기,전자기기,무선이어폰,web,2,45000,5000,coupon,false
ORD-000435,2026-01-14,CUST-0486,부산,식품,견과류,mobile,1,11000,0,point,false
ORD-000436,2026-01-14,CUST-0085,인천,생활용품,텀블러,mobile,4,23000,0,card,false
ORD-000437,2026-01-14,CUST-0302,광주,도서,파이썬기초,web,2,22000,5000,card,false
ORD-000438,2026-01-14,CUST-0025,광주,패션,티셔츠,web,3,129000,2000,card,true
ORD-000439,2026-01-14,CUST-0195,서울,스포츠,요가매트,store,1,12000,1000,point,false
ORD-000440,2026-01-14,CUST-0339,서울,생활용품,텀블러,store,1,15000,0,point,false
ORD-000441,2026-01-14,CUST-0061,부산,식품,간편식,web,1,26000,2000,card,true
ORD-000442,2026-01-14,CUST-0184,대전,생활용품,텀블러,mobile,3,15000,2000,point,false
ORD-000443,2026-01-14,CUST-0170,경기,도서,클라우드입문,web,2,35000,5000,card,false
ORD-000444,2026-01-14,CUST-0077,서울,스포츠,요가매트,store,5,12000,5000,card,false
ORD-000445,2026-01-14,CUST-0136,대구,스포츠,요가매트,web,2,39000,1000,card,false
ORD-000446,2026-01-14,CUST-0219,대전,도서,클라우드입문,web,3,28000,5000,card,false
ORD-000447,2026-01-14,CUST-0458,대구,전자기기,무선이어폰,store,2,45000,0,point,false
ORD-000448,2026-01-14,CUST-0206,대구,스포츠,요가매트,mobile,3,39000,0,point,false
ORD-000449,2026-01-14,CUST-0357,대전,생활용품,청소도구,web,2,37000,0,bank_transfer,false
ORD-000450,2026-01-14,CUST-0093,광주,전자기기,모니터,mobile,4,320000,2000,point,false
ORD-000451,2026-01-14,CUST-0455,대구,식품,커피,mobile,4,11000,1000,card,false
ORD-000452,2026-01-15,CUST-0371,광주,패션,자켓,web,5,19000,5000,point,true
ORD-000453,2026-01-15,CUST-0340,대전,식품,커피,store,2,26000,1000,coupon,false
ORD-000454,2026-01-15,CUST-0437,대구,도서,클라우드입문,web,2,15000,2000,card,false
ORD-000455,2026-01-15,CUST-0260,경기,생활용품,책상조명,store,3,15000,0,coupon,false
ORD-000456,2026-01-15,CUST-0230,서울,생활용품,텀블러,mobile,4,9000,1000,coupon,true
ORD-000457,2026-01-15,CUST-0212,서울,패션,티셔츠,store,1,129000,0,card,false
ORD-000458,2026-01-15,CUST-0106,대전,전자기기,USB허브,store,3,320000,2000,coupon,true
ORD-000459,2026-01-15,CUST-0287,인천,패션,자켓,store,2,19000,1000,coupon,false
ORD-000460,2026-01-15,CUST-0002,부산,스포츠,운동밴드,mobile,1,59000,0,point,false
ORD-000461,2026-01-15,CUST-0072,인천,식품,견과류,store,1,6000,0,coupon,false
ORD-000462,2026-01-15,CUST-0477,인천,전자기기,마우스,mobile,2,320000,0,bank_transfer,false
ORD-000463,2026-01-15,CUST-0475,대전,생활용품,텀블러,store,1,23000,1000,card,false
ORD-000464,2026-01-15,CUST-0377,서울,생활용품,청소도구,store,4,15000,0,coupon,true
ORD-000465,2026-01-15,CUST-0054,대구,식품,비타민음료,store,5,11000,0,point,false
ORD-000466,2026-01-15,CUST-0141,대구,식품,비타민음료,mobile,5,26000,5000,point,false
ORD-000467,2026-01-15,CUST-0154,인천,생활용품,텀블러,store,4,15000,2000,point,true
ORD-000468,2026-01-15,CUST-0352,부산,스포츠,덤벨,store,2,24000,2000,bank_transfer,false
ORD-000469,2026-01-15,CUST-0246,광주,스포츠,덤벨,store,1,39000,0,coupon,true
ORD-000470,2026-01-15,CUST-0013,대구,스포츠,운동밴드,web,1,59000,2000,card,false
ORD-000471,2026-01-15,CUST-0350,부산,스포츠,요가매트,web,3,24000,0,card,false
ORD-000472,2026-01-15,CUST-0417,대구,스포츠,운동밴드,web,5,24000,0,bank_transfer,false
ORD-000473,2026-01-15,CUST-0355,대전,스포츠,러닝벨트,web,5,24000,5000,coupon,false
ORD-000474,2026-01-16,CUST-0104,광주,생활용품,책상조명,mobile,1,9000,5000,bank_transfer,false
ORD-000475,2026-01-16,CUST-0091,대전,스포츠,운동밴드,web,2,24000,0,bank_transfer,false
ORD-000476,2026-01-16,CUST-0285,부산,도서,클라우드입문,web,1,35000,1000,bank_transfer,false
ORD-000477,2026-01-16,CUST-0021,경기,식품,견과류,mobile,3,6000,1000,card,false
ORD-000478,2026-01-16,CUST-0038,인천,스포츠,운동밴드,store,5,59000,2000,point,false
ORD-000479,2026-01-16,CUST-0082,대구,식품,간편식,store,5,11000,0,coupon,true
ORD-000480,2026-01-16,CUST-0170,부산,전자기기,마우스,mobile,2,45000,5000,bank_transfer,false
ORD-000481,2026-01-16,CUST-0229,경기,식품,비타민음료,store,1,6000,5000,bank_transfer,false
ORD-000482,2026-01-16,CUST-0277,대전,전자기기,마우스,mobile,1,150000,1000,card,false
ORD-000483,2026-01-16,CUST-0460,대전,식품,견과류,web,4,26000,0,point,false
ORD-000484,2026-01-16,CUST-0004,대전,식품,커피,web,2,6000,2000,bank_transfer,true
ORD-000485,2026-01-16,CUST-0425,대전,스포츠,덤벨,store,1,59000,0,coupon,true
ORD-000486,2026-01-16,CUST-0020,서울,스포츠,요가매트,web,1,24000,1000,card,false
ORD-000487,2026-01-16,CUST-0209,대구,도서,보안개론,mobile,5,15000,0,coupon,false
ORD-000488,2026-01-16,CUST-0274,서울,생활용품,책상조명,store,4,9000,5000,card,false
ORD-000489,2026-01-16,CUST-0149,인천,스포츠,요가매트,store,3,12000,2000,point,false
ORD-000490,2026-01-16,CUST-0421,대전,식품,커피,web,4,18000,1000,coupon,false
